,load_kW,pv_kW,wind_kW,ch_kW,dis_kW,grid_import_kW,soc_kWh,spill_kW,ren_potential_kW,ren_used_kW,battery_net_kW
2019-12-03 11:00:00,103.51042279610151,3.8127656752,280.77113997,0.0,0.0,0.0,0.0,181.07348,284.5839056452,103.5104256452,0.0
2019-12-03 12:00:00,108.30400278226001,2.0691803819,334.60090101000003,0.0,0.0,0.0,0.0,228.36608,336.67008139190006,108.30400139190004,0.0
2019-12-03 13:00:00,114.86217655067308,0.8187064909,400.66469865,0.0,0.0,0.0,0.0,286.62123,401.4834051409,114.86217514089998,0.0
2019-12-03 14:00:00,118.38528529730554,0.0,417.18064806,0.0,0.0,0.0,0.0,298.79537,417.18064806,118.38527806000002,0.0
2019-12-03 15:00:00,133.03481218436136,0.0,390.26576754,0.0,0.0,0.0,0.0,257.23096,390.26576754,133.03480754000003,0.0
2019-12-03 16:00:00,199.54779597359925,0.0,384.14874924,0.0,0.0,0.0,0.0,184.60096,384.14874924,199.54778924,0.0
2019-12-03 17:00:00,267.4062918569008,0.0,360.90407969999995,0.0,0.0,0.0,0.0,93.49779,360.90407969999995,267.40628969999995,0.0
2019-12-03 18:00:00,305.14658032433795,0.0,376.19662545,0.0,0.0,0.0,0.0,71.050047,376.19662545,305.14657845,0.0
2019-12-03 19:00:00,313.16535365686616,0.0,382.31364375,0.0,0.0,0.0,0.0,69.148292,382.31364375,313.16535175,0.0
2019-12-03 20:00:00,308.717587542311,0.0,367.63279982999995,0.0,0.0,0.0,0.0,58.915214,367.63279982999995,308.71758582999996,0.0
2019-12-03 21:00:00,276.48081759986883,0.0,341.94132297000004,0.0,0.0,0.0,0.0,65.460507,341.94132297000004,276.48081597000004,0.0
2019-12-03 22:00:00,227.90380653493435,0.0,322.36686441,0.0,0.0,0.0,0.0,94.46306,322.36686441,227.90380441000002,0.0
2019-12-03 23:00:00,164.2193450249353,0.0,296.67538755,0.0,0.0,0.0,0.0,132.45604,296.67538755,164.21934754999998,0.0
2019-12-04 00:00:00,111.10557835721325,0.0,277.71263082,0.0,0.0,0.0,0.0,166.60705,277.71263082,111.10558082000003,0.0
2019-12-04 01:00:00,84.63537440930045,0.0,264.86689239,0.0,0.0,0.0,0.0,180.23152,264.86689239,84.63537238999999,0.0
2019-12-04 02:00:00,73.9399900305687,0.0,264.86689239,0.0,0.0,0.0,0.0,190.9269,264.86689239,73.93999238999999,0.0
2019-12-04 03:00:00,68.13596613740874,0.0,273.43071801,0.0,0.0,0.0,0.0,205.29475,273.43071801,68.13596801000003,0.0
2019-12-04 04:00:00,77.42881733941223,0.0,270.98391069,0.0,0.0,0.0,0.0,193.55509,270.98391069,77.42882069000001,0.0
2019-12-04 05:00:00,97.11777066476964,0.0,265.47859422,0.0,0.0,0.0,0.0,168.36083,265.47859422,97.11776422,0.0
2019-12-04 06:00:00,119.5577897901744,0.0,263.0317869,0.0,0.0,0.0,0.0,143.474,263.0317869,119.5577869,0.0
2019-12-04 07:00:00,116.5031977153196,0.0,262.42008506999997,0.0,0.0,0.0,0.0,145.91689,262.42008506999997,116.50319506999998,0.0
2019-12-04 08:00:00,114.83780641858395,21.6497140072,245.29243383,0.0,0.0,0.0,0.0,152.10434,266.94214783719997,114.83780783719996,0.0
2019-12-04 09:00:00,111.78530385370706,76.5903461314,228.77648442,0.0,0.0,0.0,0.0,193.58153,305.36683055139997,111.78530055139998,0.0
2019-12-04 10:00:00,99.94823346986578,96.4186151502,224.49457160999998,0.0,0.0,0.0,0.0,220.96496,320.9131867602,99.94822676020001,0.0
2019-12-04 11:00:00,101.8389388043945,108.366539271,241.62222285,0.0,0.0,0.0,0.0,248.14983,349.98876212100004,101.83893212100003,0.0
2019-12-04 12:00:00,107.0010246494663,91.1760623468,271.59561252,0.0,0.0,0.0,0.0,255.77065,362.77167486679997,107.00102486679998,0.0
2019-12-04 13:00:00,113.92565556903676,58.4207245567,298.51049304,0.0,0.0,0.0,0.0,243.00556,356.9312175967,113.92565759669998,0.0
2019-12-04 14:00:00,117.64404539538673,0.0920160033,306.46261683,0.0,0.0,0.0,0.0,188.91059,306.5546328333,117.64404283329998,0.0
2019-12-04 15:00:00,132.35817196104543,0.0,298.51049304,0.0,0.0,0.0,0.0,166.15232,298.51049304,132.35817303999997,0.0
2019-12-04 16:00:00,198.99660640819067,0.0,287.4998601,70.709281,0.0,0.0,0.0,17.793974,287.4998601,269.7058861,-70.709281
2019-12-04 17:00:00,266.9788529578585,0.0,283.21794729,16.239096,0.0,0.0,68.918882,0.0,283.21794729,283.21794729,-16.239096
2019-12-04 18:00:00,304.56936781147624,0.0,272.20731435,0.0,32.362052,0.0,84.746795,0.0,272.20731435,272.20731435,32.362052
2019-12-04 19:00:00,312.43265730218576,0.0,283.82964912,0.0,28.603007,0.0,51.544031,0.0,283.82964912,283.82964912,28.603007
2019-12-04 20:00:00,307.9123582151636,0.0,286.27645644,0.0,21.6359,0.0,22.197965,0.0,286.27645644,286.27645644,21.6359
2019-12-04 21:00:00,275.6682652322319,0.0,299.7338967,0.0,0.0,0.0,0.0,24.065633,299.7338967,275.6682637,0.0
2019-12-04 22:00:00,227.05612100875945,0.0,306.46261683,0.0,0.0,0.0,0.0,79.406498,306.46261683,227.05611883,0.0
2019-12-04 23:00:00,163.5684662119126,0.0,302.79240584999997,0.0,0.0,0.0,0.0,139.22394,302.79240584999997,163.56846584999997,0.0
2019-12-05 00:00:00,110.86823338420835,0.0,313.80303879,0.0,0.0,0.0,0.0,202.93481,313.80303879,110.86822879000002,0.0
2019-12-05 01:00:00,84.48804180897788,0.0,317.47324977,0.0,0.0,0.0,0.0,232.98521,317.47324977,84.48803977,0.0
2019-12-05 02:00:00,73.98113854379487,0.0,309.52112597999997,0.0,0.0,0.0,0.0,235.53999,309.52112597999997,73.98113597999998,0.0
2019-12-05 03:00:00,68.66645067762353,0.0,310.74452964,0.0,0.0,0.0,0.0,242.07808,310.74452964,68.66644964,0.0
2019-12-05 04:00:00,77.89243554563446,0.0,316.86154794,0.0,0.0,0.0,0.0,238.96911,316.86154794,77.89243793999998,0.0
2019-12-05 05:00:00,97.73386503546803,0.0,319.92005709,0.0,0.0,0.0,0.0,222.18619,319.92005709,97.73386708999999,0.0
2019-12-05 06:00:00,120.62943830465129,0.0,345.61153394999997,0.0,0.0,0.0,0.0,224.9821,345.61153394999997,120.62943394999996,0.0
2019-12-05 07:00:00,117.08372303221162,0.0,335.82430467,0.0,0.0,0.0,0.0,218.74058,335.82430467,117.08372467000001,0.0
2019-12-05 08:00:00,109.40803343284905,2.0833366901,338.27111199,0.0,0.0,0.0,0.0,230.94642,340.3544486801,109.40802868010002,0.0
2019-12-05 09:00:00,106.38046407725767,15.3690319358,354.17535956999996,0.0,0.0,0.0,0.0,263.16393,369.5443915058,106.38046150579999,0.0
2019-12-05 10:00:00,94.6547649341928,30.686157408200003,393.93597852,0.0,0.0,0.0,0.0,329.96737,424.6221359282,94.65476592819999,0.0
2019-12-05 11:00:00,96.513649914214,34.234671997,417.79234989,0.0,0.0,0.0,0.0,355.51337,452.02702188700005,96.51365188700004,0.0
2019-12-05 12:00:00,102.09096959084592,33.012510722399995,439.20191393999994,0.0,0.0,0.0,0.0,370.12346,472.21442466239995,102.09096466239993,0.0
2019-12-05 13:00:00,108.02175930113981,13.4437740206,448.37744138999994,0.0,0.0,0.0,0.0,353.79946,461.82121541059996,108.02175541059995,0.0
2019-12-05 14:00:00,111.8572741857935,0.0,459.99977615999995,0.0,0.0,0.0,0.0,348.1425,459.99977615999995,111.85727615999997,0.0
2019-12-05 15:00:00,126.48674989055692,0.0,480.79763838,0.0,0.0,0.0,0.0,354.31089,480.79763838,126.48674838000005,0.0
2019-12-05 16:00:00,193.37342669238797,0.0,499.76039510999993,0.0,0.0,0.0,0.0,306.38697,499.76039510999993,193.3734251099999,0.0
2019-12-05 17:00:00,267.96070704728623,0.0,523.6167664799999,0.0,0.0,0.0,0.0,255.65606,523.6167664799999,267.9607064799999,0.0
2019-12-05 18:00:00,306.44023029841264,0.0,538.2976103999999,0.0,0.0,0.0,0.0,231.85738,538.2976103999999,306.4402303999999,0.0
2019-12-05 19:00:00,314.33202733959865,0.0,554.81355981,0.0,0.0,0.0,0.0,240.48154,554.81355981,314.33201981,0.0
2019-12-05 20:00:00,309.8767202369198,0.0,565.21249092,0.0,0.0,0.0,0.0,255.33577,565.21249092,309.87672092,0.0
2019-12-05 21:00:00,277.7741624472576,0.0,577.4465275199999,0.0,0.0,0.0,0.0,299.67237,577.4465275199999,277.7741575199999,0.0
2019-12-05 22:00:00,229.42765279963226,0.0,586.6220549699999,0.0,0.0,0.0,0.0,357.19441,586.6220549699999,229.4276449699999,0.0
2019-12-05 23:00:00,166.1354534406102,0.0,592.1273714399999,0.0,0.0,0.0,0.0,425.99192,592.1273714399999,166.13545143999994,0.0
2019-12-06 00:00:00,113.5799814311517,0.0,596.4092842499999,0.0,0.0,0.0,0.0,482.82931,596.4092842499999,113.5799742499999,0.0
2019-12-06 01:00:00,87.1182338514231,0.0,597.02098608,0.0,0.0,0.0,0.0,509.90276,597.02098608,87.11822607999994,0.0
2019-12-06 02:00:00,76.46120825620723,0.0,594.57417876,0.0,0.0,0.0,0.0,518.11297,594.57417876,76.46120875999998,0.0
2019-12-06 03:00:00,71.00986722376031,0.0,589.06886229,0.0,0.0,0.0,0.0,518.059,589.06886229,71.00986229,0.0
2019-12-06 04:00:00,80.12557058916296,0.0,578.0582293499999,0.0,0.0,0.0,0.0,497.93266,578.0582293499999,80.12556934999992,0.0
2019-12-06 05:00:00,99.64635552042414,0.0,563.37738543,0.0,0.0,0.0,0.0,463.73103,563.37738543,99.64635543000003,0.0
2019-12-06 06:00:00,122.3967320760945,0.0,543.80292687,0.0,0.0,0.0,0.0,421.4062,543.80292687,122.39672686999995,0.0
2019-12-06 07:00:00,118.86492186267952,0.0,508.93592255999994,0.0,0.0,0.0,0.0,390.071,508.93592255999994,118.86492255999991,0.0
2019-12-06 08:00:00,111.43503360450585,4.7730352481,482.63274387,0.0,0.0,0.0,0.0,375.97075,487.4057791181,111.43502911809998,0.0
2019-12-06 09:00:00,108.61259656167155,6.457635923900001,441.03701943,0.0,0.0,0.0,0.0,338.88206,447.4946553539,108.61259535389996,0.0
2019-12-06 10:00:00,96.48552505654449,4.6550660131,407.39341878,0.0,0.0,0.0,0.0,315.56296,412.0484847931,96.48552479310001,0.0
2019-12-06 11:00:00,97.62540079327545,4.4049712349000005,387.81896022,0.0,0.0,0.0,0.0,294.59853,392.2239314549,97.62540145490004,0.0
2019-12-06 12:00:00,102.86616573408165,2.6566671721999997,385.3721529,0.0,0.0,0.0,0.0,285.16266,388.0288200722,102.86616007219999,0.0
2019-12-06 13:00:00,108.66854069865059,1.0239729598,393.32427669,0.0,0.0,0.0,0.0,285.67971,394.3482496498,108.66853964979998,0.0
2019-12-06 14:00:00,112.27712850718616,0.0,394.54768035,0.0,0.0,0.0,0.0,282.27055,394.54768035,112.27713035,0.0
2019-12-06 15:00:00,127.16391318819336,0.0,395.15938217999997,0.0,0.0,0.0,0.0,267.99547,395.15938217999997,127.16391217999995,0.0
2019-12-06 16:00:00,193.89279590328795,0.0,387.81896022,0.0,0.0,0.0,0.0,193.92617,387.81896022,193.89279022,0.0
2019-12-06 17:00:00,268.10250377771445,0.0,419.62745538,0.0,0.0,0.0,0.0,151.52495,419.62745538,268.10250538,0.0
2019-12-06 18:00:00,306.4298995805796,0.0,433.08489563999996,0.0,0.0,0.0,0.0,126.655,433.08489563999996,306.4298956399999,0.0
2019-12-06 19:00:00,314.263678961697,0.0,450.82424870999995,0.0,0.0,0.0,0.0,136.56057,450.82424870999995,314.2636787099999,0.0
2019-12-06 20:00:00,309.7987385736131,0.0,454.49445969,0.0,0.0,0.0,0.0,144.69572,454.49445969,309.79873969,0.0
2019-12-06 21:00:00,277.82751602796543,0.0,456.32956518,0.0,0.0,0.0,0.0,178.50205,456.32956518,277.82751518,0.0
2019-12-06 22:00:00,229.36959155003726,0.0,441.64872125999995,0.0,0.0,0.0,0.0,212.27913,441.64872125999995,229.36959125999994,0.0
2019-12-06 23:00:00,165.78625774203476,0.0,421.46256086999995,0.0,0.0,0.0,0.0,255.67631,421.46256086999995,165.78625086999995,0.0
2019-12-07 00:00:00,113.09966843619468,0.0,408.61682244,0.0,0.0,0.0,0.0,295.51716,408.61682244,113.09966244000003,0.0
2019-12-07 01:00:00,86.70910255360418,0.0,352.34025407999997,0.0,0.0,0.0,0.0,265.63115,352.34025407999997,86.70910407999997,0.0
2019-12-07 02:00:00,76.21767357040771,0.0,344.99983211999995,0.0,0.0,0.0,0.0,268.78216,344.99983211999995,76.21767211999997,0.0
2019-12-07 03:00:00,70.88350118579136,0.0,333.37749735,0.0,0.0,0.0,0.0,262.494,333.37749735,70.88349734999997,0.0
2019-12-07 04:00:00,79.93408179827036,0.0,392.71257486,0.0,0.0,0.0,0.0,312.7785,392.71257486,79.93407486000001,0.0
2019-12-07 05:00:00,99.42095407774164,0.0,464.89339079999996,0.0,0.0,0.0,0.0,365.47244,464.89339079999996,99.42095079999996,0.0
2019-12-07 06:00:00,121.99387767012388,0.0,459.38807433,0.0,0.0,0.0,0.0,337.3942,459.38807433,121.99387432999998,0.0
2019-12-07 07:00:00,123.16760045594663,0.0,428.80298282999996,0.0,0.0,0.0,0.0,305.63538,428.80298282999996,123.16760282999996,0.0
2019-12-07 08:00:00,118.28059441819246,19.832987788199997,408.61682244,0.0,0.0,0.0,0.0,310.16922,428.4498102282,118.28059022820003,0.0
2019-12-07 09:00:00,115.66852043132127,73.0300346191,387.20725839,0.0,0.0,0.0,0.0,344.56878,460.2372930091,115.66851300909997,0.0
2019-12-07 10:00:00,104.0016235598057,114.77462811619999,401.27640048,0.0,0.0,0.0,0.0,412.04941,516.0510285962,104.00161859619999,0.0
2019-12-07 11:00:00,105.64190706331283,113.61617022850001,423.29766635999994,0.0,0.0,0.0,0.0,431.27193,536.9138365885,105.64190658849998,0.0
2019-12-07 12:00:00,110.54738136456837,63.7529339787,441.64872125999995,0.0,0.0,0.0,0.0,394.85428,505.40165523869996,110.54737523869994,0.0
2019-12-07 13:00:00,117.10533718534786,48.086619570699995,433.08489563999996,0.0,0.0,0.0,0.0,364.06618,481.17151521069997,117.10533521069999,0.0
2019-12-07 14:00:00,120.49628248695721,0.0023593847,423.90936818999995,0.0,0.0,0.0,0.0,303.41545,423.91172757469997,120.49627757469995,0.0
2019-12-07 15:00:00,135.19170914565188,0.0,399.44129499,234.15284,0.0,0.0,0.0,30.096752,399.44129499,369.34454299000004,-234.15284
2019-12-07 16:00:00,201.77434899859247,0.0,342.5530248,140.77868,0.0,0.0,228.22395,0.0,342.5530248,342.5530248,-140.77868
2019-12-07 17:00:00,269.33216432656064,0.0,285.05305278000003,15.72089,0.0,0.0,365.43804,0.0,285.05305278000003,285.05305278000003,-15.72089
2019-12-07 18:00:00,306.56245533134313,0.0,254.46796127999997,0.0,52.094493,0.0,380.76086,0.0,254.46796127999997,254.46796127999997,52.094493
2019-12-07 19:00:00,314.3737861061991,0.0,233.05839723,0.0,81.315387,0.0,327.31304,0.0,233.05839723,233.05839723,81.315387
2019-12-07 20:00:00,309.80610520362984,0.0,206.14351671,0.0,103.66259,0.0,243.88522,0.0,206.14351671,206.14351671,103.66259
2019-12-07 21:00:00,277.57735573410423,0.0,183.510549,0.0,94.066806,0.0,137.52965,0.0,183.510549,183.510549,94.066806
2019-12-07 22:00:00,228.99637802223776,0.0,189.01586547,0.0,39.980511,0.0,41.019139,0.0,189.01586547,189.01586547,39.980511
2019-12-07 23:00:00,165.38854690021722,0.0,218.98925513999998,0.0,0.0,0.0,0.0,53.60071,218.98925513999998,165.38854514,0.0
2019-12-08 00:00:00,112.73508563468637,0.0,294.22858023,0.0,0.0,0.0,0.0,181.4935,294.22858023,112.73508022999997,0.0
2019-12-08 01:00:00,86.30764301248851,0.0,377.42002911,0.0,0.0,0.0,0.0,291.11239,377.42002911,86.30763910999997,0.0
2019-12-08 02:00:00,75.69416335446863,0.0,442.87212492,0.0,0.0,0.0,0.0,367.17796,442.87212492,75.69416491999999,0.0
2019-12-08 03:00:00,70.44551362128212,0.0,502.81890425999995,0.0,0.0,0.0,0.0,432.37339,502.81890425999995,70.44551425999998,0.0
2019-12-08 04:00:00,79.65580625967286,0.0,539.52101406,0.0,0.0,0.0,0.0,459.86521,539.52101406,79.65580405999998,0.0
2019-12-08 05:00:00,99.23277809088023,0.0,548.08483968,0.0,0.0,0.0,0.0,448.85206,548.08483968,99.23277967999996,0.0
2019-12-08 06:00:00,122.00917759400369,0.0,572.55291288,0.0,0.0,0.0,0.0,450.54374,572.55291288,122.00917288,0.0
2019-12-08 07:00:00,122.89377104907504,0.0,597.02098608,0.0,0.0,0.0,0.0,474.12722,597.02098608,122.89376607999992,0.0
2019-12-08 08:00:00,117.09809773726005,0.4081735531,598.24438974,0.0,0.0,0.0,0.0,481.55447,598.6525632931,117.09809329310002,0.0
2019-12-08 09:00:00,114.02484655766366,1.2198018899,593.96247693,0.0,0.0,0.0,0.0,481.15744,595.1822788199,114.02483881990003,0.0
2019-12-08 10:00:00,102.27233985566447,1.5005686692,578.6699311799999,0.0,0.0,0.0,0.0,477.89816,580.1704998491999,102.27233984919991,0.0
2019-12-08 11:00:00,104.0940865589179,20.264755188299997,562.7656836,0.0,0.0,0.0,0.0,478.93636,583.0304387883,104.09407878830001,0.0
2019-12-08 12:00:00,109.14514987942717,24.681523346699997,537.6859085699999,0.0,0.0,0.0,0.0,453.22229,562.3674319167,109.14514191669997,0.0
2019-12-08 13:00:00,115.41920711266195,31.1580343482,500.98379876999996,0.0,0.0,0.0,0.0,416.72263,532.1418331182,115.41920311820002,0.0
2019-12-08 14:00:00,118.79049353771939,0.0,471.0104091,0.0,0.0,0.0,0.0,352.21992,471.0104091,118.7904891,0.0
2019-12-08 15:00:00,133.28580067923045,0.0,428.19128099999995,0.0,0.0,0.0,0.0,294.90548,428.19128099999995,133.28580099999994,0.0
2019-12-08 16:00:00,200.14492890017266,0.0,430.02638648999994,0.0,0.0,0.0,0.0,229.88146,430.02638648999994,200.14492648999993,0.0
2019-12-08 17:00:00,268.2763823998117,0.0,454.49445969,0.0,0.0,0.0,0.0,186.21808,454.49445969,268.27637969,0.0
2019-12-08 18:00:00,305.9816684772906,0.0,494.25507864,0.0,0.0,0.0,0.0,188.27341,494.25507864,305.98166864,0.0
2019-12-08 19:00:00,314.18595883555076,0.0,482.02104204,0.0,0.0,0.0,0.0,167.83509,482.02104204,314.18595203999996,0.0
2019-12-08 20:00:00,309.8860483956389,0.0,483.85614753,0.0,0.0,0.0,0.0,173.9701,483.85614753,309.88604753,0.0
2019-12-08 21:00:00,277.9522692534456,0.0,491.19656949,0.0,0.0,0.0,0.0,213.2443,491.19656949,277.95226949,0.0
2019-12-08 22:00:00,229.84663533049044,0.0,485.07955119,0.0,0.0,0.0,0.0,255.23292,485.07955119,229.84663119,0.0
2019-12-08 23:00:00,166.6334201938899,0.0,478.96253289,0.0,0.0,0.0,0.0,312.32912,478.96253289,166.63341289,0.0
2019-12-09 00:00:00,114.40844397604253,0.0,478.96253289,0.0,0.0,0.0,0.0,364.55409,478.96253289,114.40844289,0.0
2019-12-09 01:00:00,88.21472839613158,0.0,477.1274274,0.0,0.0,0.0,0.0,388.9127,477.1274274,88.21472740000002,0.0
2019-12-09 02:00:00,77.60647948131835,0.0,471.0104091,0.0,0.0,0.0,0.0,393.40393,471.0104091,77.6064791,0.0
2019-12-09 03:00:00,72.47948811721479,0.0,464.28168897,0.0,0.0,0.0,0.0,391.8022,464.28168897,72.47948896999998,0.0
2019-12-09 04:00:00,82.02964829546215,0.0,462.44658347999996,0.0,0.0,0.0,0.0,380.41694,462.44658347999996,82.02964347999995,0.0
2019-12-09 05:00:00,101.84213433955165,0.0,466.72849629,0.0,0.0,0.0,0.0,364.88636,466.72849629,101.84213628999998,0.0
2019-12-09 06:00:00,124.69812831847109,0.0,471.0104091,0.0,0.0,0.0,0.0,346.31228,471.0104091,124.69812910000002,0.0
2019-12-09 07:00:00,125.87721261608093,0.0,473.45721642,0.0,0.0,0.0,0.0,347.58001,473.45721642,125.87720642,0.0
2019-12-09 08:00:00,119.85435069098718,18.330059734299997,473.45721642,0.0,0.0,0.0,0.0,371.93293,491.7872761543,119.8543461543,0.0
2019-12-09 09:00:00,115.97630607950998,35.3577391142,463.66998714,0.0,0.0,0.0,0.0,383.05142,499.0277262542,115.97630625419998,0.0
2019-12-09 10:00:00,103.42890076819673,49.8750331733,447.15403772999997,0.0,0.0,0.0,0.0,393.60017,497.02907090329995,103.42890090329996,0.0
2019-12-09 11:00:00,104.6280582612705,77.92575787159998,445.31893224,0.0,0.0,0.0,0.0,418.61664,523.2446901116,104.62805011159998,0.0
2019-12-09 12:00:00,109.08246813999992,90.3998247805,462.44658347999996,0.0,0.0,0.0,0.0,443.76394,552.8464082605,109.08246826049998,0.0
2019-12-09 13:00:00,115.30060001044963,33.916155062499996,489.361464,0.0,0.0,0.0,0.0,407.97702,523.2776190625,115.3005990625,0.0
2019-12-09 14:00:00,118.45821057551257,0.0778596951,519.3348536699999,0.0,0.0,0.0,0.0,400.95451,519.4127133650999,118.45820336509985,0.0
2019-12-09 15:00:00,133.0175943213059,0.0,534.01569759,0.0,0.0,0.0,0.0,400.99811,534.01569759,133.01758758999995,0.0
2019-12-09 16:00:00,199.85994057446027,0.0,539.52101406,0.0,0.0,0.0,0.0,339.66108,539.52101406,199.85993405999994,0.0
2019-12-09 17:00:00,268.1780880170521,0.0,541.96782138,0.0,0.0,0.0,0.0,273.78974,541.96782138,268.17808138000004,0.0
2019-12-09 18:00:00,306.0394681897242,0.0,519.3348536699999,0.0,0.0,0.0,0.0,213.29539,519.3348536699999,306.0394636699999,0.0
2019-12-09 19:00:00,314.10915408946585,0.0,509.54762438999995,0.0,0.0,0.0,0.0,195.43847,509.54762438999995,314.10915438999996,0.0
2019-12-09 20:00:00,309.693295508471,0.0,505.87741341,0.0,0.0,0.0,0.0,196.18412,505.87741341,309.69329340999997,0.0
2019-12-09 21:00:00,277.8929439075762,0.0,452.04765237,0.0,0.0,0.0,0.0,174.15471,452.04765237,277.89294237,0.0
2019-12-09 22:00:00,229.98577309978916,0.0,421.46256086999995,0.0,0.0,0.0,0.0,191.47679,421.46256086999995,229.98577086999995,0.0
2019-12-09 23:00:00,166.80067320792483,0.0,401.27640048,0.0,0.0,0.0,0.0,234.47573,401.27640048,166.80067048,0.0
2019-12-10 00:00:00,114.23295254145711,0.0,359.06897420999996,0.0,0.0,0.0,0.0,244.83602,359.06897420999996,114.23295420999997,0.0
2019-12-10 01:00:00,87.9374554166487,0.0,317.47324977,0.0,0.0,0.0,0.0,229.5358,317.47324977,87.93744977,0.0
2019-12-10 02:00:00,77.2218890870443,0.0,264.25519055999996,144.37155,0.0,0.0,0.0,42.661752,264.25519055999996,221.59343855999995,-144.37155
2019-12-10 03:00:00,71.88331416022899,0.0,190.23926913,0.0,0.0,0.0,140.71598,118.35596,190.23926913,71.88330913,0.0
2019-12-10 04:00:00,81.0725530572127,0.0,128.4573843,0.0,0.0,0.0,140.71598,47.384832,128.4573843,81.0725523,0.0
2019-12-10 05:00:00,100.17522724815024,0.0,76.46272875,0.0,23.712498,0.0,140.71598,0.0,76.46272875,76.46272875,23.712498
2019-12-10 06:00:00,122.55474411046379,0.0,53.829761039999994,0.0,68.724983,0.0,116.38747,0.0,53.829761039999994,53.829761039999994,68.724983
2019-12-10 07:00:00,123.62502894937401,0.0,78.90953607,0.0,44.715492,0.0,45.877127,0.0,78.90953607,78.90953607,44.715492
2019-12-10 08:00:00,118.58406470323607,43.153146163,115.61164586999999,0.0,0.0,0.0,0.0,40.180729,158.764792033,118.58406303299999,0.0
2019-12-10 09:00:00,115.82692477143178,83.5269371494,138.85631541,0.0,0.0,0.0,0.0,106.55633,222.3832525594,115.8269225594,0.0
2019-12-10 10:00:00,104.78353249015679,103.954489882,151.70205384,0.0,0.0,0.0,0.0,150.87301,255.65654372199998,104.78353372199999,0.0
2019-12-10 11:00:00,107.03184630191824,92.09858176450001,177.39353069999999,0.0,0.0,0.0,0.0,162.46027,269.4921124645,107.03184246449999,0.0
2019-12-10 12:00:00,111.80079820547837,62.5378508582,223.27116794999998,0.0,0.0,0.0,0.0,174.00822,285.8090188082,111.8007988082,0.0
2019-12-10 13:00:00,118.81605175110529,21.1896339907,286.27645644,0.0,0.0,0.0,0.0,188.65004,307.4660904307,118.81605043069999,0.0
2019-12-10 14:00:00,122.88865007160355,0.11325046559999999,355.39876323,0.0,0.0,0.0,0.0,232.62337,355.5120136956,122.8886436956,0.0
2019-12-10 15:00:00,137.46224400310848,0.0,389.04236388,0.0,0.0,0.0,0.0,251.58012,389.04236388,137.46224388,0.0
2019-12-10 16:00:00,203.71164192425448,0.0,449.60084505,0.0,0.0,0.0,0.0,245.88921,449.60084505,203.71163504999998,0.0
2019-12-10 17:00:00,271.1291861552293,0.0,504.0423079199999,0.0,0.0,0.0,0.0,232.91312,504.0423079199999,271.12918791999994,0.0
2019-12-10 18:00:00,308.2666314680919,0.0,533.4039957599999,0.0,0.0,0.0,0.0,225.13737,533.4039957599999,308.2666257599999,0.0
2019-12-10 19:00:00,315.9314142541062,0.0,568.27100007,0.0,0.0,0.0,0.0,252.33959,568.27100007,315.93141007,0.0
2019-12-10 20:00:00,311.14744211993934,0.0,584.17524765,0.0,0.0,0.0,0.0,273.02781,584.17524765,311.14743765,0.0
2019-12-10 21:00:00,278.7047116637325,0.0,595.7975824199999,0.0,0.0,0.0,0.0,317.09287,595.7975824199999,278.7047124199999,0.0
2019-12-10 22:00:00,230.02722673970186,0.0,594.57417876,0.0,0.0,0.0,0.0,364.54696,594.57417876,230.02721875999998,0.0
2019-12-10 23:00:00,166.52732328584702,0.0,590.9039677799999,0.0,0.0,0.0,0.0,424.37665,590.9039677799999,166.52731777999992,0.0
2019-12-11 00:00:00,113.9042875099683,0.0,585.39865131,0.0,0.0,0.0,0.0,471.49437,585.39865131,113.90428130999999,0.0
2019-12-11 01:00:00,87.3211430983171,0.0,576.8348256899999,0.0,0.0,0.0,0.0,489.51369,576.8348256899999,87.32113568999989,0.0
2019-12-11 02:00:00,76.16798150994394,0.0,566.43589458,0.0,0.0,0.0,0.0,490.26792,566.43589458,76.16797457999996,0.0
2019-12-11 03:00:00,70.73154809563617,0.0,551.7550506599999,0.0,0.0,0.0,0.0,481.02351,551.7550506599999,70.73154065999995,0.0
2019-12-11 04:00:00,79.7927645526355,0.0,521.78166099,0.0,0.0,0.0,0.0,441.9889,521.78166099,79.79276098999998,0.0
2019-12-11 05:00:00,98.94744104895383,0.0,452.04765237,13.400819,0.0,0.0,0.0,339.69939,452.04765237,112.34826236999999,-13.400819
2019-12-11 06:00:00,121.4463496249605,0.0,370.69130898,0.0,0.0,0.0,13.061503,249.24496,370.69130898,121.44634897999998,0.0
2019-12-11 07:00:00,123.00357306688943,0.0,321.75516258,198.75159,0.0,0.0,13.061503,0.0,321.75516258,321.75516258,-198.75159
2019-12-11 08:00:00,118.19542048297697,14.1751832776,280.15943814,0.0,0.0,0.0,206.78059,176.1392,294.33462141760003,118.19542141760004,0.0
2019-12-11 09:00:00,115.93616012539889,45.5290465559,236.11690638,165.70979,0.0,0.0,206.78059,0.0,281.64595293589997,281.64595293589997,-165.70979
2019-12-11 10:00:00,104.7321840276775,59.22763412409999,217.15414964999997,171.6496,0.0,0.0,368.29452,0.0,276.3817837741,276.3817837741,-171.6496
2019-12-11 11:00:00,106.88255217289309,51.134944603099996,184.12225082999998,128.37465,0.0,0.0,535.59786,0.0,235.25719543309998,235.25719543309998,-128.37465
